acc_train=0.0003149932964597732,acc_loss=2.634768486022949,val_acc=0.00045896739973445714,val_loss=9.702135801315308
acc_train=0.00013970544457106822,acc_loss=1.5769646167755127,val_acc=9.270996657861463e-05,val_loss=1.6350426338613033
acc_train=6.615589324186346e-05,acc_loss=1.568591833114624,val_acc=0.00012446615442193444,val_loss=1.6287768445909023
acc_train=0.00026688795873267733,acc_loss=1.5810565948486328,val_acc=0.00023297068196399362,val_loss=1.6188544854521751
acc_train=6.898942624371642e-05,acc_loss=1.5625224113464355,val_acc=0.0006337059457151286,val_loss=1.6299306750297546
acc_train=0.0003374758580212791,acc_loss=1.6206974983215332,val_acc=0.0004468558549477738,val_loss=1.6255945786833763
acc_train=0.0008678960584851977,acc_loss=1.664994239807129,val_acc=9.050420462260688e-05,val_loss=1.6235337145626545
acc_train=2.131146295409863e-05,acc_loss=1.5848244428634644,val_acc=0.00012725648414123753,val_loss=1.6184628866612911
acc_train=0.00017489872119287258,acc_loss=1.5722308158874512,val_acc=0.0003159088966266496,val_loss=1.614912811666727
acc_train=0.0001478610645606139,acc_loss=1.5001047849655151,val_acc=0.0003124789483932318,val_loss=1.6207435093820095
acc_train=0.0020054388789706315,acc_loss=1.6864879131317139,val_acc=0.003256588534389723,val_loss=1.6152901202440262
acc_train=0.007577751690643493,acc_loss=1.6419497728347778,val_acc=0.0003906125076335239,val_loss=1.60824678465724
acc_train=0.00030917445181121464,acc_loss=1.598513126373291,val_acc=0.0014628561227810063,val_loss=1.6118470206856728
acc_train=0.0010364694466257895,acc_loss=1.562957763671875,val_acc=0.0005575693837000263,val_loss=1.62510771676898
acc_train=0.0007342039921238816,acc_loss=1.6111432313919067,val_acc=0.0007035516129582121,val_loss=1.6186819151043892
acc_train=0.0004788270606988382,acc_loss=1.671246886253357,val_acc=0.0003382291078626281,val_loss=1.624549075961113
acc_train=0.0011126944003604893,acc_loss=1.6372120380401611,val_acc=0.0003837512251262175,val_loss=1.6122590452432632
acc_train=0.000674064169032147,acc_loss=1.6120706796646118,val_acc=0.0011466600386945852,val_loss=1.6040988378226757
acc_train=0.0007177290943660153,acc_loss=1.5351591110229492,val_acc=0.0022274184168522716,val_loss=1.6141648776829243
acc_train=0.0021280661427374534,acc_loss=1.5567280054092407,val_acc=0.013823034573599121,val_loss=1.6230110973119736
acc_train=0.006676051658438367,acc_loss=1.7899415493011475,val_acc=0.00023909393736463088,val_loss=1.6473873630166054
acc_train=0.0001718883541085274,acc_loss=1.6005970239639282,val_acc=4.482574985887607e-05,val_loss=1.6244154050946236
acc_train=0.00011795693332258948,acc_loss=1.6263034343719482,val_acc=0.0006435905447179707,val_loss=1.6303837560117245
acc_train=0.000386672781853921,acc_loss=1.5717554092407227,val_acc=0.0006768873792305266,val_loss=1.621567476540804
acc_train=0.00042209487834367104,acc_loss=1.4991048574447632,val_acc=3.323426203452276e-05,val_loss=1.627485528588295
acc_train=2.806656572909028e-05,acc_loss=1.5265905857086182,val_acc=0.00022862767785190836,val_loss=1.6162076070904732
acc_train=0.00038452478888490447,acc_loss=1.7097746133804321,val_acc=0.0021606910298512068,val_loss=1.642617765814066
acc_train=0.0011843372053354862,acc_loss=1.7027100324630737,val_acc=0.00016952453223880123,val_loss=1.622279804199934
acc_train=0.00015234025175130995,acc_loss=1.5449528694152832,val_acc=0.0009324893456906092,val_loss=1.651816088706255
acc_train=0.003095578434580469,acc_loss=1.6635782718658447,val_acc=0.0031652181414541323,val_loss=1.6382964700460434
acc_train=0.0018723718467716108,acc_loss=1.6658822298049927,val_acc=4.9098509246182885e-05,val_loss=1.6276178248226643
acc_train=4.9156674680028494e-05,acc_loss=1.6458485126495361,val_acc=9.43816567373368e-06,val_loss=1.6223995089530945
acc_train=9.504385435256127e-06,acc_loss=1.609444260597229,val_acc=3.1948068007284164e-05,val_loss=1.6148243844509125
acc_train=1.7916213299074037e-05,acc_loss=1.6335633993148804,val_acc=0.0002815380060479924,val_loss=1.612783845514059
acc_train=0.00027123269514153455,acc_loss=1.607364535331726,val_acc=0.00033472015767429646,val_loss=1.6067089773714542
acc_train=0.00034286413288308156,acc_loss=1.6693623065948486,val_acc=0.0005082985873940494,val_loss=1.6150883696973324
acc_train=0.0004281803674372835,acc_loss=1.5836946964263916,val_acc=0.0003870571430030046,val_loss=1.6127841286361217
acc_train=0.0003571509558039865,acc_loss=1.650112509727478,val_acc=0.0005916918286104299,val_loss=1.6214907951653004
acc_train=0.0008266390333046961,acc_loss=1.6390466690063477,val_acc=0.0006625676575616117,val_loss=1.6276763267815113
acc_train=0.0005835749961076332,acc_loss=1.6050728559494019,val_acc=0.00014539030756168463,val_loss=1.6438859477639198
acc_train=0.00013628132554031287,acc_loss=1.6279234886169434,val_acc=0.00039420541125388697,val_loss=1.6287956722080708
acc_train=0.00037353158900712007,acc_loss=1.6801526546478271,val_acc=0.0006031410062638238,val_loss=1.6370562873780727
acc_train=0.0003929740433905809,acc_loss=1.6987520456314087,val_acc=7.204777300811867e-05,val_loss=1.637418545782566
acc_train=6.320694816742946e-05,acc_loss=1.6199148893356323,val_acc=0.0003838818932465159,val_loss=1.6340311877429485
acc_train=0.00030274763938664966,acc_loss=1.6211241483688354,val_acc=0.0002396835192987379,val_loss=1.626137375831604
acc_train=0.0001934636192843592,acc_loss=1.6534503698349,val_acc=0.0002446399307750951,val_loss=1.629171572625637
acc_train=0.0002227032769700132,acc_loss=1.6634613275527954,val_acc=0.00015068661872762916,val_loss=1.629137597978115
acc_train=0.0001347305174655183,acc_loss=1.6567881107330322,val_acc=0.00043606784971034494,val_loss=1.624295450747013
acc_train=0.000295691601473006,acc_loss=1.6226202249526978,val_acc=0.00040100355617811044,val_loss=1.630599569529295
acc_train=0.0009325888236369469,acc_loss=1.5796680450439453,val_acc=0.0005353276361396447,val_loss=1.6224405653774738
acc_train=0.0025521829123169157,acc_loss=1.6578538417816162,val_acc=0.0031703921734531335,val_loss=1.627150185406208
acc_train=0.0021263135540666306,acc_loss=1.7376744747161865,val_acc=0.00038416088140496603,val_loss=1.6308576799929142
acc_train=0.0002110315792430603,acc_loss=1.637913703918457,val_acc=0.0001504262700998465,val_loss=1.6235542371869087
acc_train=0.0001616910406180631,acc_loss=1.5287851095199585,val_acc=0.0003751775558414255,val_loss=1.63128911703825
acc_train=0.00039452076121277097,acc_loss=1.618147850036621,val_acc=0.0003096932257290305,val_loss=1.621956966817379
acc_train=0.0003022077795936638,acc_loss=1.7042959928512573,val_acc=0.00011452597452500093,val_loss=1.635013896971941
acc_train=0.00010833857552247152,acc_loss=1.677089810371399,val_acc=0.00011416491845074013,val_loss=1.6288166642189026
acc_train=8.973812394029383e-05,acc_loss=1.5776610374450684,val_acc=3.906876036353532e-06,val_loss=1.6604059934616089
acc_train=1.846118627890791e-06,acc_loss=1.587876319885254,val_acc=0.00028740367491113434,val_loss=1.6117153279483318
acc_train=0.00031680363765118055,acc_loss=1.7548387050628662,val_acc=0.00019944679969686007,val_loss=1.6345822513103485
acc_train=6.815238874122539e-05,acc_loss=1.7005946636199951,val_acc=1.3994553352596595e-05,val_loss=1.6201569698750973
acc_train=8.522822774722613e-05,acc_loss=1.5377252101898193,val_acc=0.00014624224315673814,val_loss=1.6124741025269032
acc_train=0.0001238116580586685,acc_loss=1.6844754219055176,val_acc=0.00013579251663895149,val_loss=1.633186999708414
acc_train=0.0001408142683400751,acc_loss=1.668453574180603,val_acc=8.610578663085775e-05,val_loss=1.619466569274664
acc_train=0.0009401148575108524,acc_loss=1.6280356645584106,val_acc=0.00035999912239018095,val_loss=1.6246661581099033
acc_train=0.0006210021823942565,acc_loss=1.6664949655532837,val_acc=0.00025223906676057203,val_loss=1.6315131820738316
acc_train=0.0010172061000946512,acc_loss=1.5773016214370728,val_acc=0.00041817640618628234,val_loss=1.6120115779340267
acc_train=0.0008079269480826766,acc_loss=1.5866167545318604,val_acc=0.0001614058388180256,val_loss=1.6209654957056046
acc_train=0.000184311011667116,acc_loss=1.5723079442977905,val_acc=0.00012649377770857905,val_loss=1.614694930613041
acc_train=0.00033582241355716567,acc_loss=1.7117040157318115,val_acc=0.0003837287536159592,val_loss=1.6349658817052841
acc_train=0.00045699783480637485,acc_loss=1.628916621208191,val_acc=3.984410145977516e-05,val_loss=1.6163696683943272
acc_train=9.02278704869147e-06,acc_loss=1.6314162015914917,val_acc=6.799719947449991e-05,val_loss=1.6242303438484669
acc_train=2.208948748103024e-05,acc_loss=1.6158404350280762,val_acc=0.00012429454064439947,val_loss=1.6138032004237175
acc_train=0.00021516917010375256,acc_loss=1.5411406755447388,val_acc=0.0001507836010828756,val_loss=1.610171765089035
acc_train=0.00010690524243961043,acc_loss=1.5905177593231201,val_acc=0.0007748165134419596,val_loss=1.6021621227264404
acc_train=0.0006832360993728341,acc_loss=1.6808035373687744,val_acc=0.0007495910764715493,val_loss=1.6165662184357643
acc_train=0.0016747475994876033,acc_loss=1.6531243324279785,val_acc=0.0002474784736869221,val_loss=1.622124906629324
acc_train=0.00019115267370343512,acc_loss=1.7218759059906006,val_acc=0.001160771525747441,val_loss=1.6247828975319862
acc_train=0.0009126614492376557,acc_loss=1.6394226551055908,val_acc=0.0002137239695372513,val_loss=1.6259566061198711
acc_train=0.00023527471520909412,acc_loss=1.6256722211837769,val_acc=0.0002577710776786087,val_loss=1.6232497207820415
acc_train=8.758255944206229e-05,acc_loss=1.7048921585083008,val_acc=0.0004463035363916891,val_loss=1.6222501173615456
acc_train=0.0004196108978282238,acc_loss=1.5660923719406128,val_acc=5.197829075991875e-05,val_loss=1.6242346093058586
acc_train=2.241056843432461e-05,acc_loss=1.5881553888320923,val_acc=0.0011322096517698108,val_loss=1.6185797564685345
acc_train=0.0014667768477361904,acc_loss=1.7035503387451172,val_acc=0.0007398726604195384,val_loss=1.6295676194131374
acc_train=0.0006658415183540705,acc_loss=1.6602879762649536,val_acc=0.0004618053619691207,val_loss=1.6263692118227482
acc_train=0.0003390181321171504,acc_loss=1.6275972127914429,val_acc=0.0001792542237632055,val_loss=1.6286924630403519
acc_train=0.00011960845943698634,acc_loss=1.595676064491272,val_acc=0.002068970789154771,val_loss=1.6140789091587067
acc_train=0.001462931921521281,acc_loss=1.5542027950286865,val_acc=0.0006806131619221394,val_loss=1.634500876069069
acc_train=0.00036465720390384775,acc_loss=1.7090914249420166,val_acc=0.00028161685085130163,val_loss=1.6355628967285156
acc_train=0.000269970021265904,acc_loss=1.6890583038330078,val_acc=0.00016954386099887875,val_loss=1.6283013634383678
acc_train=4.9430682118697896e-05,acc_loss=1.7263853549957275,val_acc=0.000100521316464371,val_loss=1.6268116869032383
acc_train=1.4921720653451991e-05,acc_loss=1.676202416419983,val_acc=2.2217445589410355e-05,val_loss=1.644412875175476
acc_train=6.5449711100884595e-06,acc_loss=1.6539946794509888,val_acc=0.00015321105188871288,val_loss=1.6202228032052517
acc_train=0.00010932592681187346,acc_loss=1.5764962434768677,val_acc=0.00010837425658249982,val_loss=1.6145359948277473
acc_train=3.257312951644432e-05,acc_loss=1.6766549348831177,val_acc=0.001290047533451172,val_loss=1.6241271197795868
acc_train=0.0007925695002174286,acc_loss=1.5995087623596191,val_acc=0.00042331958993659287,val_loss=1.62814000248909
acc_train=0.0005367015412632293,acc_loss=1.6114251613616943,val_acc=0.006464796225898689,val_loss=1.6128937788307667
acc_train=0.00801530690976696,acc_loss=1.61886727809906,val_acc=0.009748776805253729,val_loss=1.6137401796877384
acc_train=0.006287980952735823,acc_loss=1.724702000617981,val_acc=0.002499597008755906,val_loss=1.6318942829966545
acc_train=0.002383281607410718,acc_loss=1.582208514213562,val_acc=0.0012462064465553167,val_loss=1.6116569079458714
acc_train=0.004197485256600733,acc_loss=1.5765626430511475,val_acc=0.0003637340854827887,val_loss=1.6234274171292782
acc_train=0.0003710402391501728,acc_loss=1.5734212398529053,val_acc=5.676624532056042e-05,val_loss=1.6255292892456055
acc_train=4.306046595956849e-05,acc_loss=1.6427878141403198,val_acc=0.0005294858284091905,val_loss=1.6211046390235424
acc_train=0.0003809223326497345,acc_loss=1.7336660623550415,val_acc=0.0005177468973788732,val_loss=1.6245773881673813
acc_train=0.00040939374701820963,acc_loss=1.6319659948349,val_acc=0.00970543782220975,val_loss=1.6789712682366371
acc_train=0.012979551379927434,acc_loss=1.5868245363235474,val_acc=0.0010603510360915757,val_loss=1.6115041337907314
acc_train=0.001107614728522328,acc_loss=1.6004475355148315,val_acc=0.00037282954047340136,val_loss=1.6287330389022827
acc_train=0.0004097233752280756,acc_loss=1.7131370306015015,val_acc=0.002621416101304004,val_loss=1.6345451697707176
acc_train=0.0028699471547966263,acc_loss=1.6138815879821777,val_acc=0.0008980841113696848,val_loss=1.6137865260243416
acc_train=0.0005905049329631049,acc_loss=1.5493026971817017,val_acc=0.0005000487358956269,val_loss=1.6306332238018513
acc_train=0.00046834131292076617,acc_loss=1.5190691947937012,val_acc=0.0005276270843827013,val_loss=1.6445191390812397
acc_train=0.0004898209248338954,acc_loss=1.724223256111145,val_acc=0.0010723851507422023,val_loss=1.6375449523329735
acc_train=0.0015894636114687937,acc_loss=1.541373610496521,val_acc=0.0006520103805001908,val_loss=1.6389142833650112
acc_train=0.002096670227050071,acc_loss=1.7959985733032227,val_acc=0.006906665327267478,val_loss=1.7063910104334354
acc_train=0.014396531485856715,acc_loss=1.6570112705230713,val_acc=0.00010907516725093227,val_loss=1.6346567124128342
acc_train=4.0683538047982e-05,acc_loss=1.5477362871170044,val_acc=5.920640352858002e-05,val_loss=1.6317195929586887
acc_train=0.0003941249462481365,acc_loss=1.5762616395950317,val_acc=9.31652769028973e-05,val_loss=1.6237443163990974
acc_train=3.4769580191257626e-05,acc_loss=1.6791326999664307,val_acc=0.0035644743532094354,val_loss=1.6191694661974907
acc_train=0.004469706960310788,acc_loss=1.5854116678237915,val_acc=0.000959810868802476,val_loss=1.6183156073093414
acc_train=0.0006467364484039375,acc_loss=1.7480398416519165,val_acc=0.0007097916818504465,val_loss=1.6371306516230106
acc_train=0.0009362812837404771,acc_loss=1.613800287246704,val_acc=0.0002855400859319944,val_loss=1.6208955831825733
acc_train=0.0004998046560221444,acc_loss=1.5665497779846191,val_acc=0.0002507108650122375,val_loss=1.6164732612669468
acc_train=0.00011683751172207252,acc_loss=1.5492069721221924,val_acc=0.0004595521437371759,val_loss=1.611482884734869
acc_train=0.0002048408329429898,acc_loss=1.5554708242416382,val_acc=0.0011217148921754865,val_loss=1.6101907826960087
acc_train=0.000645335820667149,acc_loss=1.7103818655014038,val_acc=0.0008043004133010366,val_loss=1.6327303387224674
acc_train=0.00044059177610352904,acc_loss=1.6439270973205566,val_acc=0.00038585798215578555,val_loss=1.6143899261951447
acc_train=0.000296784567782983,acc_loss=1.6257485151290894,val_acc=0.0007784449570465315,val_loss=1.6623374596238136
acc_train=0.00013063847846352103,acc_loss=1.6717722415924072,val_acc=0.00029254962039333444,val_loss=1.6208123117685318
acc_train=0.0002461874105062858,acc_loss=1.633567452430725,val_acc=1.8140979629336136e-05,val_loss=1.6373342387378216
acc_train=0.0001330499454240988,acc_loss=1.644590973854065,val_acc=3.482570222835258e-05,val_loss=1.6312865614891052
acc_train=7.1401285937159736e-06,acc_loss=1.6256005764007568,val_acc=0.00010941804666206966,val_loss=1.626420397311449
acc_train=8.540333586213394e-05,acc_loss=1.6544597148895264,val_acc=0.0002647798247034629,val_loss=1.6159354001283646
acc_train=0.0003912859063511963,acc_loss=1.5686696767807007,val_acc=0.00024326865282838314,val_loss=1.616534560918808
acc_train=0.00019200638149064793,acc_loss=1.5114774703979492,val_acc=0.0059731220886572005,val_loss=1.6009403839707375
acc_train=0.007743729620607923,acc_loss=1.73836088180542,val_acc=0.0024258184671559655,val_loss=1.6277853697538376
acc_train=0.003809009353717573,acc_loss=1.6536396741867065,val_acc=0.0020977255470043385,val_loss=1.6075230278074741
acc_train=0.0012734702438695518,acc_loss=1.649071455001831,val_acc=0.0006863308802078118,val_loss=1.612799495458603
acc_train=0.0017574649692838906,acc_loss=1.6136524677276611,val_acc=0.0005548126314680259,val_loss=1.6088615395128727
acc_train=0.000963462915077939,acc_loss=1.6322270631790161,val_acc=0.00039160727551221567,val_loss=1.6119455061852932
acc_train=0.0007535964166162187,acc_loss=1.6777385473251343,val_acc=0.0030116223230975668,val_loss=1.6151726581156254
acc_train=0.0027912385841660516,acc_loss=1.6124181747436523,val_acc=0.0014334369113426068,val_loss=1.5962214022874832
acc_train=0.002134123125879199,acc_loss=1.5947496891021729,val_acc=0.000226318571551781,val_loss=1.618360299617052
acc_train=0.00019354307840117193,acc_loss=1.625207781791687,val_acc=0.003671823368642395,val_loss=1.6105967499315739
acc_train=0.004019528942248751,acc_loss=1.573054552078247,val_acc=0.006076738559328512,val_loss=1.6044416055083275
acc_train=0.004157161814563457,acc_loss=1.6270157098770142,val_acc=0.0007091019806237558,val_loss=1.602295894175768
acc_train=0.00038640492230232666,acc_loss=1.597196102142334,val_acc=0.00024172385213999944,val_loss=1.6035943254828453
acc_train=0.00022115706427266603,acc_loss=1.5711075067520142,val_acc=0.0010092263863182706,val_loss=1.606228318065405
acc_train=0.0021360122765246214,acc_loss=1.5656096935272217,val_acc=0.0027231401878392326,val_loss=1.5990895591676235
acc_train=0.002511019674191357,acc_loss=1.5532869100570679,val_acc=0.01615870601715749,val_loss=1.6058403104543686
acc_train=0.01630670618445603,acc_loss=1.5995378494262695,val_acc=0.005574098057932067,val_loss=1.6035028211772442
acc_train=0.008270937295197964,acc_loss=1.8261557817459106,val_acc=0.01610721558834241,val_loss=1.6808551512658596
acc_train=0.014413835076543945,acc_loss=1.6939212083816528,val_acc=0.0002270349252729546,val_loss=1.6232794113457203
